Tot_Benes,Tot_Srvcs,Avg_Mdcr_Stdzd_Amt,Tot_Benes_standard_normal_variate,Tot_Srvcs_standard_normal_variate,Avg_Mdcr_Stdzd_Amt_standard_normal_variate,Is_Outlier,Cluster,IQR_Outlier_Tot_Benes,IQR_Outlier_Tot_Srvcs,IQR_Outlier_Avg_Mdcr_Amt,Actual_Outliers
25,27.0,761.36,-1.9709068871365882,-2.9708088657896448,11.542080473165237,False,2,False,False,False,False
18,24.0,588.71,-3.953066332203638,-3.4851092119549967,-0.759560896360781,False,0,False,False,False,False
15,20.0,575.16,-4.802563237232374,-4.170843006842132,-1.7250242068564559,False,0,False,False,False,False
11,13.0,570.6,-5.935225777270689,-5.370877147894619,-2.0499328928978,False,0,False,False,False,False
13,13.0,561.96,-5.3688945072515315,-5.370877147894619,-2.6655493506603523,False,0,False,False,False,False
45,65.0,793.93,3.692405813054982,3.5436621856381403,13.862755013596523,False,2,False,False,False,False
22,188.0,70.06,-2.820403792165324,24.629976378417556,-37.71436133832237,True,0,False,True,True,True
11,17.0,497.11,-5.935225777270689,-4.685143353007483,-7.286235379121183,False,0,False,False,False,False
22,25.0,514.27,-2.820403792165324,-3.313675763233213,-6.063552692176115,False,0,False,False,False,False
22,26.0,814.81,-2.820403792165324,-3.1422423145114293,15.350494786522692,False,2,False,False,False,False
12,16.0,588.71,-5.652060142261109,-4.8565768017292665,-0.759560896360781,False,0,False,False,False,False
13,14.0,525.63,-5.3688945072515315,-5.199443699172836,-5.254131053266091,False,0,False,False,False,False
21,30.0,589.29,-3.103569427174902,-2.456508519624294,-0.718234791557281,False,0,False,False,False,False
15,21.0,807.23,-4.802563237232374,-3.999409558120348,14.81040534788379,False,2,False,False,False,False
12,12.0,513.41,-5.652060142261109,-5.542310596616403,-6.124829330333037,False,0,False,False,False,False
11,15.0,568.01,-5.935225777270689,-5.028010250451052,-2.234475326416901,False,0,False,False,False,False
14,17.0,588.71,-5.085728872241953,-4.685143353007483,-0.759560896360781,False,0,False,False,False,False
11,13.0,531.18,-5.935225777270689,-5.370877147894619,-4.858682981439454,False,0,False,False,False,False
70,90.0,532.61,10.771546688294444,7.829498403682736,-4.75679275752736,False,0,True,True,False,True
43,55.0,534.6,3.126074543035825,1.8293276984203017,-4.6150014669084385,False,0,False,False,False,False
16,16.0,570.31,-4.519397602222795,-4.8565768017292665,-2.0705959452995577,False,0,False,False,False,False
25,29.0,593.78,-1.9709068871365882,-2.627941968346078,-0.398313738854287,False,0,False,False,False,False
48,57.0,805.66,4.541902718083718,2.1721945958638686,14.698539857294989,False,2,False,False,False,False
43,59.0,453.03,3.126074543035825,2.5150614933074373,-10.427019344187544,False,0,False,False,False,False
13,20.0,580.75,-5.3688945072515315,-4.170843006842132,-1.3267260588364689,False,0,False,False,False,False
13,15.0,588.71,-5.3688945072515315,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
17,20.0,811.98,-4.236231967213217,-4.170843006842132,15.148851895843528,False,2,False,False,False,False
23,29.0,534.51,-2.537238157155745,-2.627941968346078,-4.621414138343467,False,0,False,False,False,False
19,25.0,569.96,-3.66990069719406,-3.313675763233213,-2.095534111991321,False,0,False,False,False,False
12,16.0,573.99,-5.652060142261109,-4.8565768017292665,-1.808388935511799,False,0,False,False,False,False
26,34.0,566.71,-1.68774125212701,-1.7707747247371581,-2.327102802700615,False,0,False,False,False,False
17,18.0,548.41,-4.236231967213217,-4.513709904285699,-3.631012661156028,False,0,False,False,False,False
12,16.0,588.71,-5.652060142261109,-4.8565768017292665,-0.759560896360781,False,0,False,False,False,False
24,28.0,532.55,-2.254072522146167,-2.799375417067862,-4.7610678718173824,False,0,False,False,False,False
14,18.0,582.17,-5.085728872241953,-4.513709904285699,-1.2255483539727188,False,0,False,False,False,False
133,163.0,792.71,28.61098169389789,20.34414016037296,13.7758276896995,True,2,True,True,False,True
20,22.0,666.66,-3.386735062184481,-3.827976109398565,4.794525085420581,False,0,False,False,False,False
22,26.0,707.16,-2.820403792165324,-3.1422423145114293,7.68022723118255,False,2,False,False,False,False
32,37.0,814.02,0.011252557930461,-1.256474378571807,15.294205781704129,False,2,False,False,False,False
13,17.0,588.71,-5.3688945072515315,-4.685143353007483,-0.759560896360781,False,0,False,False,False,False
14,15.0,578.1,-5.085728872241953,-5.028010250451052,-1.5155436066455839,False,0,False,False,False,False
23,31.0,565.92,-2.537238157155745,-2.28507507090251,-2.383391807519187,False,0,False,False,False,False
16,22.0,568.7,-4.519397602222795,-3.827976109398565,-2.1853115120816926,False,0,False,False,False,False
12,14.0,794.34,-5.652060142261109,-5.199443699172836,13.891968294578314,False,2,False,False,False,False
25,29.0,716.47,-1.9709068871365882,-2.627941968346078,8.343582465183639,False,2,False,False,False,False
18,20.0,631.48,-3.953066332203638,-4.170843006842132,2.2878830733735223,False,0,False,False,False,False
19,25.0,782.22,-3.66990069719406,-3.313675763233213,13.028395207994734,False,2,False,False,False,False
13,15.0,564.98,-5.3688945072515315,-5.028010250451052,-2.450368598062794,False,0,False,False,False,False
13,16.0,789.35,-5.3688945072515315,-4.8565768017292665,13.53642128945851,False,2,False,False,False,False
16,30.0,538.85,-4.519397602222795,-2.456508519624294,-4.312180871365516,False,0,False,False,False,False
37,46.0,585.35,1.4270807329783528,0.286426659924247,-0.998967296601775,False,0,False,False,False,False
33,37.0,809.83,0.29441819294003896,-1.256474378571807,14.995660300451226,False,2,False,False,False,False
16,32.0,319.88,-4.519397602222795,-2.1136416221807264,-19.91421047278522,False,0,False,False,False,False
15,17.0,450.18,-4.802563237232374,-4.685143353007483,-10.630087272963383,False,0,False,False,False,False
35,52.0,587.42,0.860749462959196,1.3150273522549498,-0.851475853596167,False,0,False,False,False,False
15,18.0,549.46,-4.802563237232374,-4.513709904285699,-3.556198161080712,False,0,False,False,False,False
11,15.0,570.37,-5.935225777270689,-5.028010250451052,-2.066320831009536,False,0,False,False,False,False
14,14.0,565.58,-5.085728872241953,-5.199443699172836,-2.407617455162615,False,0,False,False,False,False
12,16.0,588.71,-5.652060142261109,-4.8565768017292665,-0.759560896360781,False,0,False,False,False,False
55,100.0,573.39,6.524062163150768,9.543832890900575,-1.8511400784119778,False,0,False,True,False,True
29,35.0,572.41,-0.8382443470982739,-1.5993412760153751,-1.9209669451489348,False,0,False,False,False,False
15,15.0,33.26,-4.802563237232374,-5.028010250451052,-40.33643143619992,True,0,False,False,True,True
25,37.0,511.62,-1.9709068871365882,-1.256474378571807,-6.252370239985229,False,0,False,False,False,False
12,16.0,573.99,-5.652060142261109,-4.8565768017292665,-1.808388935511799,False,0,False,False,False,False
11,12.0,539.65,-5.935225777270689,-5.542310596616403,-4.255179347498617,False,0,False,False,False,False
65,89.0,483.02,9.35571851324655,7.6580649549609525,-8.290174718227016,False,0,False,True,False,True
26,33.0,806.37,-1.68774125212701,-1.942208173458942,14.749128709726868,False,2,False,False,False,False
15,15.0,578.1,-4.802563237232374,-5.028010250451052,-1.5155436066455839,False,0,False,False,False,False
84,118.0,805.38,14.735865578428545,12.629634967892684,14.678589323941576,False,2,True,True,False,True
316,482.0,800.77,80.43029290065077,75.031410302622,14.350118042658544,True,1,True,True,False,True
11,12.0,584.26,-5.935225777270689,-5.542310596616403,-1.0766318728704318,False,0,False,False,False,False
16,22.0,588.71,-4.519397602222795,-3.827976109398565,-0.759560896360781,False,0,False,False,False,False
13,17.0,580.05,-5.3688945072515315,-4.685143353007483,-1.376602392220012,False,0,False,False,False,False
20,28.0,554.12,-3.386735062184481,-2.799375417067862,-3.224164284556005,False,0,False,False,False,False
14,20.0,582.82,-5.085728872241953,-4.170843006842132,-1.179234615830854,False,0,False,False,False,False
13,15.0,588.71,-5.3688945072515315,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
13,16.0,588.71,-5.3688945072515315,-4.8565768017292665,-0.759560896360781,False,0,False,False,False,False
17,19.0,588.71,-4.236231967213217,-4.3422764555639155,-0.759560896360781,False,0,False,False,False,False
13,15.0,604.22,-5.3688945072515315,-5.028010250451052,0.345556147608801,False,0,False,False,False,False
14,16.0,559.28,-5.085728872241953,-4.8565768017292665,-2.8565044556144823,False,0,False,False,False,False
84,107.0,798.99,14.735865578428545,10.74386703195306,14.223289652054687,False,2,True,True,False,True
71,86.0,767.22,11.054712323304024,7.143764608795601,11.9596166354903,False,2,True,False,False,True
15,19.0,588.71,-4.802563237232374,-4.3422764555639155,-0.759560896360781,False,0,False,False,False,False
16,24.0,564.18,-4.519397602222795,-3.4851092119549967,-2.5073701219297018,False,0,False,False,False,False
32,39.0,567.58,0.011252557930461,-0.9136074811282389,-2.265113645495358,False,0,False,False,False,False
12,19.0,551.3,-5.652060142261109,-4.3422764555639155,-3.425094656186842,False,0,False,False,False,False
20,22.0,477.65,-3.386735062184481,-3.827976109398565,-8.672797447183603,False,0,False,False,False,False
14,15.0,588.71,-5.085728872241953,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
15,19.0,564.84,-4.802563237232374,-4.3422764555639155,-2.460343864739501,False,0,False,False,False,False
25,29.0,572.83,-1.9709068871365882,-2.627941968346078,-1.8910411451188058,False,0,False,False,False,False
207,279.0,805.83,49.565238684606705,40.23042021209989,14.710652681116713,False,1,True,True,False,True
24,32.0,588.71,-2.254072522146167,-2.1136416221807264,-0.759560896360781,False,0,False,False,False,False
81,123.0,584.05,13.88636867339981,13.486802211501605,-1.091594772885497,False,2,True,True,False,True
50,66.0,576.62,5.108233988102874,3.715095634359924,-1.6209964257993557,False,0,False,False,False,False
17,19.0,588.71,-4.236231967213217,-4.3422764555639155,-0.759560896360781,False,0,False,False,False,False
27,32.0,586.46,-1.404575617117431,-2.1136416221807264,-0.919877682236446,False,0,False,False,False,False
57,75.0,580.86,7.0903934331699245,5.257996672855979,-1.318888349304769,False,0,False,False,False,False
147,230.0,510.64,32.57530058403199,31.83018122473248,-6.322197106722187,False,1,True,True,False,True
15,17.0,562.74,-4.802563237232374,-4.685143353007483,-2.609972864890124,False,0,False,False,False,False
33,42.0,805.11,0.29441819294003896,-0.39930713496288694,14.659351309636497,False,2,False,False,False,False
20,28.0,588.71,-3.386735062184481,-2.799375417067862,-0.759560896360781,False,0,False,False,False,False
17,22.0,486.81,-4.236231967213217,-3.827976109398565,-8.02012999890756,False,0,False,False,False,False
14,18.0,588.64,-5.085728872241953,-4.513709904285699,-0.764548529699138,False,0,False,False,False,False
28,34.0,593.04,-1.1214099821078531,-1.7707747247371581,-0.451040148431173,False,0,False,False,False,False
25,30.0,787.14,-1.9709068871365882,-2.456508519624294,13.378954579776185,False,2,False,False,False,False
11,13.0,600.03,-5.935225777270689,-5.370877147894619,0.047010666355891996,False,0,False,False,False,False
29,32.0,568.28,-0.8382443470982739,-2.1136416221807264,-2.215237312111822,False,0,False,False,False,False
82,114.0,776.64,14.169534308409386,11.94390117300555,12.63080957902308,False,2,True,True,False,True
14,16.0,814.81,-5.085728872241953,-4.8565768017292665,15.350494786522692,False,2,False,False,False,False
12,14.0,588.71,-5.652060142261109,-5.199443699172836,-0.759560896360781,False,0,False,False,False,False
15,18.0,579.87,-4.802563237232374,-4.513709904285699,-1.3894277350900617,False,0,False,False,False,False
58,67.0,815.2,7.373559068179503,3.886529083081708,15.378283029407811,False,2,False,False,False,False
11,11.0,561.95,-5.935225777270689,-5.713744045338187,-2.666261869708688,False,0,False,False,False,False
22,27.0,584.77,-2.820403792165324,-2.9708088657896448,-1.0402934014052818,False,0,False,False,False,False
14,18.0,524.93,-5.085728872241953,-4.513709904285699,-5.304007386649634,False,0,False,False,False,False
37,48.0,752.08,1.4270807329783528,0.6292935573678151,10.880862796309161,False,2,False,False,False,False
12,14.0,525.63,-5.652060142261109,-5.199443699172836,-5.254131053266091,False,0,False,False,False,False
72,100.0,500.96,11.337877958313602,9.543832890900575,-7.011915545511715,False,0,True,True,False,True
34,39.0,814.81,0.577583827949618,-0.9136074811282389,15.350494786522692,False,2,False,False,False,False
32,41.0,577.06,0.011252557930461,-0.570740583684671,-1.5896455876725628,False,0,False,False,False,False
32,41.0,587.92,0.011252557930461,-0.570740583684671,-0.8158499011793529,False,0,False,False,False,False
12,17.0,597.37,-5.652060142261109,-4.685143353007483,-0.142519400501557,False,0,False,False,False,False
13,17.0,588.71,-5.3688945072515315,-4.685143353007483,-0.759560896360781,False,0,False,False,False,False
13,18.0,588.71,-5.3688945072515315,-4.513709904285699,-0.759560896360781,False,0,False,False,False,False
82,118.0,578.19,14.169534308409386,12.629634967892684,-1.5091309352105549,False,2,True,True,False,True
12,63.0,157.5,-5.652060142261109,3.200795288194573,-31.48409477966988,True,0,False,False,True,True
46,58.0,814.81,3.97557144806456,2.3436280445856528,15.350494786522692,False,2,False,False,False,False
18,22.0,814.81,-3.953066332203638,-3.827976109398565,15.350494786522692,False,2,False,False,False,False
23,25.0,535.47,-2.537238157155745,-3.313675763233213,-4.55301230970318,False,0,False,False,False,False
14,17.0,579.35,-5.085728872241953,-4.685143353007483,-1.4264787256035478,False,0,False,False,False,False
42,48.0,555.52,2.8429089080262457,0.6292935573678151,-3.124411617788926,False,0,False,False,False,False
111,132.0,745.85,22.381337723687164,15.02970324999766,10.436963429195652,False,2,True,True,False,True
19,27.0,536.56,-3.66990069719406,-2.9708088657896448,-4.475347733434531,False,0,False,False,False,False
14,18.0,783.34,-5.085728872241953,-4.513709904285699,13.1081973414084,False,2,False,False,False,False
23,29.0,515.63,-2.537238157155745,-2.627941968346078,-5.9666501016023785,False,0,False,False,False,False
12,15.0,588.71,-5.652060142261109,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
12,13.0,579.8,-5.652060142261109,-5.370877147894619,-1.3944153684284197,False,0,False,False,False,False
13,14.0,592.15,-5.3688945072515315,-5.199443699172836,-0.5144543437331021,False,0,False,False,False,False
22,24.0,429.27,-2.820403792165324,-3.4851092119549967,-12.119964603034562,False,0,False,False,False,False
65,75.0,795.78,9.35571851324655,5.257996672855979,13.994571037538737,False,2,False,False,False,False
82,104.0,792.62,14.169534308409386,10.22956668578771,13.769415018264471,False,2,True,True,False,True
28,38.0,812.47,-1.1214099821078531,-1.085040929850023,15.183765329212005,False,2,False,False,False,False
17,21.0,588.71,-4.236231967213217,-3.999409558120348,-0.759560896360781,False,0,False,False,False,False
47,62.0,795.1,4.258737083074139,3.0293618394727893,13.946119742251874,False,2,False,False,False,False
15,17.0,766.88,-4.802563237232374,-4.685143353007483,11.935390987846866,False,2,False,False,False,False
18,21.0,521.43,-3.953066332203638,-3.999409558120348,-5.553389053567335,False,0,False,False,False,False
11,14.0,546.66,-5.935225777270689,-5.199443699172836,-3.7557034946148784,False,0,False,False,False,False
11,12.0,575.45,-5.935225777270689,-5.542310596616403,-1.704361154454698,False,0,False,False,False,False
11,16.0,561.25,-5.935225777270689,-4.8565768017292665,-2.716138203092231,False,0,False,False,False,False
21,38.0,432.44,-3.103569427174902,-1.085040929850023,-11.89409606471196,False,0,False,False,False,False
17,19.0,588.71,-4.236231967213217,-4.3422764555639155,-0.759560896360781,False,0,False,False,False,False
27,34.0,578.02,-1.404575617117431,-1.7707747247371581,-1.5212437590322767,False,0,False,False,False,False
35,42.0,480.08,0.860749462959196,-0.39930713496288694,-8.499655318437885,False,0,False,False,False,False
23,29.0,497.77,-2.537238157155745,-2.627941968346078,-7.23920912193099,False,0,False,False,False,False
19,21.0,581.13,-3.66990069719406,-3.999409558120348,-1.2996503349996897,False,0,False,False,False,False
11,16.0,522.48,-5.935225777270689,-4.8565768017292665,-5.4785745534920185,False,0,False,False,False,False
106,128.0,783.15,20.96550954863927,14.343969455110523,13.094659479490005,False,2,True,True,False,True
21,24.0,586.67,-3.103569427174902,-3.4851092119549967,-0.904914782221389,False,0,False,False,False,False
201,267.0,741.63,47.86624487454923,38.17321882743848,10.136280390797737,False,1,True,True,False,True
19,35.0,510.62,-3.66990069719406,-1.5993412760153751,-6.3236221448188585,False,0,False,False,False,False
23,31.0,566.32,-2.537238157155745,-2.28507507090251,-2.354891045585729,False,0,False,False,False,False
45,57.0,587.26,3.692405813054982,2.1721945958638686,-0.862876158369546,False,0,False,False,False,False
58,86.0,791.17,7.373559068179503,7.143764608795601,13.666099756255704,False,2,False,False,False,False
46,59.0,537.19,3.97557144806456,2.5150614933074373,-4.4304590333893366,False,0,False,False,False,False
14,17.0,531.46,-5.085728872241953,-4.685143353007483,-4.838732448086031,False,0,False,False,False,False
117,152.0,510.22,24.080331533744634,18.458372224433333,-6.352122906752308,True,2,True,True,False,True
36,45.0,587.74,1.1439150979687749,0.114993211202463,-0.828675244049403,False,0,False,False,False,False
14,17.0,810.73,-5.085728872241953,-4.685143353007483,15.059787014801492,False,2,False,False,False,False
20,30.0,504.75,-3.386735062184481,-2.456508519624294,-6.74187082619226,False,0,False,False,False,False
19,24.0,461.15,-3.66990069719406,-3.4851092119549967,-9.84845387693848,False,0,False,False,False,False
31,40.0,784.32,-0.271913077079117,-0.742174032406455,13.178024208145356,False,2,False,False,False,False
12,14.0,532.33,-5.652060142261109,-5.199443699172836,-4.776743290880774,False,0,False,False,False,False
16,22.0,583.75,-4.519397602222795,-3.827976109398565,-1.1129703443355818,False,0,False,False,False,False
11,16.0,597.91,-5.935225777270689,-4.8565768017292665,-0.1040433718914,False,0,False,False,False,False
39,39.0,578.22,1.9934120029975098,-0.9136074811282389,-1.506993378065548,False,0,False,False,False,False
247,305.0,757.73,60.89186408498985,44.68768987886626,11.283436058619166,False,1,True,True,False,True
21,28.0,785.71,-3.103569427174902,-2.799375417067862,13.277064355864102,False,2,False,False,False,False
12,14.0,578.18,-5.652060142261109,-5.199443699172836,-1.5098434542588988,False,0,False,False,False,False
12,14.0,575.58,-5.652060142261109,-5.199443699172836,-1.6950984068263268,False,0,False,False,False,False
36,42.0,773.73,1.1439150979687749,-0.39930713496288694,12.423466535957225,False,2,False,False,False,False
36,45.0,561.48,1.1439150979687749,0.114993211202463,-2.699750264980495,False,0,False,False,False,False
33,41.0,530.32,0.29441819294003896,-0.570740583684671,-4.919959619596367,False,0,False,False,False,False
16,18.0,554.35,-4.519397602222795,-4.513709904285699,-3.207776346444269,False,0,False,False,False,False
59,73.0,769.91,7.656724703189082,4.915129775412412,12.151284259492758,False,2,False,False,False,False
34,41.0,807.13,0.577583827949618,-0.570740583684671,14.803280157400426,False,2,False,False,False,False
65,98.0,506.97,9.35571851324655,9.200965993457007,-6.583691597461602,False,0,False,True,False,True
41,57.0,578.1,2.559743273016668,2.1721945958638686,-1.5155436066455839,False,0,False,False,False,False
14,17.0,606.02,-5.085728872241953,-4.685143353007483,0.47380957630932896,False,0,False,False,False,False
182,211.0,767.26,42.486097809367244,28.572945699018582,11.962466711683645,False,1,True,True,False,True
15,21.0,583.05,-4.802563237232374,-3.999409558120348,-1.1628466777191258,False,0,False,False,False,False
13,18.0,527.6,-5.3688945072515315,-4.513709904285699,-5.113764800743839,False,0,False,False,False,False
13,15.0,588.71,-5.3688945072515315,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
155,205.0,710.89,34.84062566410862,27.54434500668788,7.945996836211986,False,1,True,True,False,True
18,21.0,814.81,-3.953066332203638,-3.999409558120348,15.350494786522692,False,2,False,False,False,False
18,22.0,814.81,-3.953066332203638,-3.827976109398565,15.350494786522692,False,2,False,False,False,False
48,59.0,513.47,4.541902718083718,2.5150614933074373,-6.120554216043015,False,0,False,False,False,False
51,67.0,474.03,5.391399623112454,3.886529083081708,-8.930729342681339,False,0,False,False,False,False
18,25.0,553.39,-3.953066332203638,-3.313675763233213,-3.2761781750845547,False,0,False,False,False,False
81,101.0,767.15,13.88636867339981,9.715266339622358,11.954629002151943,False,2,True,True,False,True
113,149.0,806.91,22.947668993706323,17.944071878267984,14.787604738337027,True,2,True,True,False,True
16,20.0,787.16,-4.519397602222795,-4.170843006842132,13.380379617872855,False,2,False,False,False,False
27,33.0,790.12,-1.404575617117431,-1.942208173458942,13.591285256180402,False,2,False,False,False,False
11,16.0,570.31,-5.935225777270689,-4.8565768017292665,-2.0705959452995577,False,0,False,False,False,False
12,15.0,828.39,-5.652060142261109,-5.028010250451052,16.318095654163375,False,2,False,False,False,False
61,88.0,805.0,8.223055973208238,7.486631506239169,14.651513600104796,False,2,False,True,False,True
22,25.0,814.81,-2.820403792165324,-3.313675763233213,15.350494786522692,False,2,False,False,False,False
13,15.0,733.33,-5.3688945072515315,-5.028010250451052,9.544889580678621,False,2,False,False,False,False
19,20.0,814.81,-3.66990069719406,-4.170843006842132,15.350494786522692,False,2,False,False,False,False
16,16.0,497.81,-4.519397602222795,-4.8565768017292665,-7.236359045737644,False,0,False,False,False,False
27,28.0,449.24,-1.404575617117431,-2.799375417067862,-10.697064063506996,False,0,False,False,False,False
24,28.0,569.02,-2.254072522146167,-2.799375417067862,-2.162510902534936,False,0,False,False,False,False
38,43.0,542.59,1.7102463679879318,-0.22787368624110402,-4.0456987472877435,False,0,False,False,False,False
18,23.0,489.76,-3.953066332203638,-3.656542660676781,-7.809936879648356,False,0,False,False,False,False
17,22.0,569.98,-4.236231967213217,-3.827976109398565,-2.09410907389465,False,0,False,False,False,False
19,22.0,588.71,-3.66990069719406,-3.827976109398565,-0.759560896360781,False,0,False,False,False,False
32,44.0,533.04,0.011252557930461,-0.05644023751932,-4.726154438448903,False,0,False,False,False,False
34,41.0,517.12,0.577583827949618,-0.570740583684671,-5.860484763400271,False,0,False,False,False,False
19,20.0,588.71,-3.66990069719406,-4.170843006842132,-0.759560896360781,False,0,False,False,False,False
22,28.0,570.41,-2.820403792165324,-2.799375417067862,-2.063470754816193,False,0,False,False,False,False
27,33.0,563.73,-1.404575617117431,-1.942208173458942,-2.5394334791048303,False,0,False,False,False,False
18,21.0,560.68,-3.953066332203638,-3.999409558120348,-2.756751788847403,False,0,False,False,False,False
120,158.0,802.97,24.92982843877337,19.48697291676404,14.506872233292532,True,2,True,True,False,True
15,20.0,588.71,-4.802563237232374,-4.170843006842132,-0.759560896360781,False,0,False,False,False,False
17,19.0,523.64,-4.236231967213217,-4.3422764555639155,-5.395922343885012,False,0,False,False,False,False
19,22.0,588.71,-3.66990069719406,-3.827976109398565,-0.759560896360781,False,0,False,False,False,False
304,376.0,755.94,77.03230528053582,56.85946473811291,11.15589514896697,True,1,True,True,False,True
11,17.0,61.6,-5.935225777270689,-4.685143353007483,-38.31715245321488,True,0,False,False,True,True
19,20.0,548.26,-3.66990069719406,-4.170843006842132,-3.64170044688107,False,0,False,False,False,False
68,102.0,810.79,10.205215418275289,9.886699788344142,15.064062129091505,False,2,True,True,False,True
15,19.0,754.83,-4.802563237232374,-4.3422764555639155,11.07680553460164,False,2,False,False,False,False
11,12.0,578.78,-5.935225777270689,-5.542310596616403,-1.4670923113587198,False,0,False,False,False,False
13,15.0,588.71,-5.3688945072515315,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
16,20.0,585.16,-4.519397602222795,-4.170843006842132,-1.0125051585201679,False,0,False,False,False,False
22,33.0,524.9,-2.820403792165324,-1.942208173458942,-5.30614494379464,False,0,False,False,False,False
30,40.0,593.58,-0.555078712088695,-0.742174032406455,-0.41256411982100805,False,0,False,False,False,False
15,18.0,588.71,-4.802563237232374,-4.513709904285699,-0.759560896360781,False,0,False,False,False,False
14,15.0,588.71,-5.085728872241953,-5.028010250451052,-0.759560896360781,False,0,False,False,False,False
12,14.0,567.68,-5.652060142261109,-5.199443699172836,-2.257988455012001,False,0,False,False,False,False
15,17.0,808.4,-4.802563237232374,-4.685143353007483,14.893770076539132,False,2,False,False,False,False
21,26.0,503.34,-3.103569427174902,-3.1422423145114293,-6.842336012007679,False,0,False,False,False,False
112,159.0,488.59,22.66450335869674,19.658406365485824,-7.8933016083037035,True,2,True,True,False,True
16,20.0,519.08,-4.519397602222795,-4.170843006842132,-5.720831029926356,False,0,False,False,False,False
12,14.0,556.32,-5.652060142261109,-5.199443699172836,-3.067410093922018,False,0,False,False,False,False
105,134.0,539.73,20.68234391362969,15.372570147441229,-4.249479195111922,True,2,True,True,False,True
14,17.0,579.35,-5.085728872241953,-4.685143353007483,-1.4264787256035478,False,0,False,False,False,False
21,22.0,561.95,-3.103569427174902,-3.827976109398565,-2.666261869708688,False,0,False,False,False,False
23,28.0,517.27,-2.537238157155745,-2.799375417067862,-5.849796977675228,False,0,False,False,False,False
20,23.0,797.1,-3.386735062184481,-3.656542660676781,14.088623551919131,False,2,False,False,False,False
42,46.0,578.52,2.8429089080262457,0.286426659924247,-1.4856178066154628,False,0,False,False,False,False
66,76.0,710.19,9.63888414825613,5.429430121577763,7.896120502828451,False,2,False,False,False,False
56,75.0,782.22,6.807227798160346,5.257996672855979,13.028395207994734,False,2,False,False,False,False
21,25.0,435.64,-3.103569427174902,-3.313675763233213,-11.666089969244348,False,0,False,False,False,False
25,31.0,501.58,-1.9709068871365882,-2.28507507090251,-6.967739364514864,False,0,False,False,False,False
15,17.0,588.71,-4.802563237232374,-4.685143353007483,-0.759560896360781,False,0,False,False,False,False
20,24.0,554.96,-3.386735062184481,-3.4851092119549967,-3.164312684495754,False,0,False,False,False,False
116,152.0,804.3,23.79716589873506,18.458372224433333,14.601637266721253,True,2,True,True,False,True
35,47.0,508.91,0.860749462959196,0.45786010864603105,-6.445462902084362,False,0,False,False,False,False
14,19.0,588.71,-5.085728872241953,-4.3422764555639155,-0.759560896360781,False,0,False,False,False,False
327,385.0,774.38,83.54511488575612,58.40236577660897,12.469780274099081,True,1,True,True,False,True
12,15.0,565.16,-5.652060142261109,-5.028010250451052,-2.437543255192745,False,0,False,False,False,False
21,25.0,522.77,-3.103569427174902,-3.313675763233213,-5.45791150109027,False,0,False,False,False,False
17,19.0,1.18,-4.236231967213217,-4.3422764555639155,-42.62219254326274,True,0,False,False,True,True
19,21.0,588.71,-3.66990069719406,-3.999409558120348,-0.759560896360781,False,0,False,False,False,False
30,36.0,556.0,-0.555078712088695,-1.4279078272935912,-3.0902107034687822,False,0,False,False,False,False
21,29.0,570.91,-3.103569427174902,-2.627941968346078,-2.027844802399379,False,0,False,False,False,False
63,81.0,575.65,8.789387243227395,6.286597365186681,-1.6901107734879768,False,0,False,False,False,False
14,20.0,588.71,-5.085728872241953,-4.170843006842132,-0.759560896360781,False,0,False,False,False,False
38,41.0,803.16,1.7102463679879318,-0.570740583684671,14.520410095210917,False,2,False,False,False,False
25,29.0,567.58,-1.9709068871365882,-2.627941968346078,-2.265113645495358,False,0,False,False,False,False
21,24.0,588.71,-3.103569427174902,-3.4851092119549967,-0.759560896360781,False,0,False,False,False,False
27,30.0,585.97,-1.404575617117431,-2.456508519624294,-0.9547911156049239,False,0,False,False,False,False
13,16.0,588.71,-5.3688945072515315,-4.8565768017292665,-0.759560896360781,False,0,False,False,False,False
91,126.0,560.46,16.718025023495592,14.001102557666956,-2.772427207910796,False,2,True,True,False,True
11,15.0,553.53,-5.935225777270689,-5.028010250451052,-3.2662029084078483,False,0,False,False,False,False
13,16.0,588.71,-5.3688945072515315,-4.8565768017292665,-0.759560896360781,False,0,False,False,False,False
16,17.0,543.69,-4.519397602222795,-4.685143353007483,-3.96732165197075,False,0,False,False,False,False
165,198.0,788.18,37.67228201420441,26.344310865635393,13.453056560803157,False,1,True,True,False,True
24,26.0,583.1,-2.254072522146167,-3.1422423145114293,-1.1592840824774389,False,0,False,False,False,False
68,89.0,801.41,10.205215418275289,7.6580649549609525,14.39571926175207,False,2,True,True,False,True
16,18.0,569.09,-4.519397602222795,-4.513709904285699,-2.1575232691965787,False,0,False,False,False,False
39,54.0,792.81,1.9934120029975098,1.6578942496985178,13.782952880182854,False,2,False,False,False,False
15,17.0,569.36,-4.802563237232374,-4.685143353007483,-2.1382852548914997,False,0,False,False,False,False
34,45.0,823.58,0.577583827949618,0.114993211202463,15.975373991913623,False,2,False,False,False,False
