Tot_Benes,Tot_Srvcs,Avg_Mdcr_Stdzd_Amt,Tot_Benes_standard_normal_variate,Tot_Srvcs_standard_normal_variate,Avg_Mdcr_Stdzd_Amt_standard_normal_variate
71,84.0,578.2,1.1054712323304023,0.6800897711352033,-0.15084184161622197
41,49.0,814.81,0.2559743273016668,0.08007270060895989,1.535049478652269
23,27.0,588.71,-0.25372381571557456,-0.29708088657896453,-0.07595608963607813
18,21.0,502.31,-0.39530663322036386,-0.39994095581203487,-0.6915725473986315
12,13.0,475.49,-0.5652060142261109,-0.5370877147894619,-0.882670156162424
100,138.0,797.33,1.92665157385818,1.6058303942328362,1.4105011490030865
57,86.0,573.08,0.7090393433169925,0.7143764608795601,-0.18732281689103994
12,19.0,604.2,-0.5652060142261109,-0.43422764555639165,0.034413110951213
64,74.0,756.49,0.9072552878236974,0.5086563224134195,1.1195083696625463
27,31.0,577.32,-0.14045756171174315,-0.22850750709025103,-0.15711200924158125
90,150.0,820.24,1.6434859388486016,1.8115505326989767,1.57373926297693
12,22.0,588.71,-0.5652060142261109,-0.3827976109398565,-0.07595608963607813
58,89.0,393.73,0.7373559068179503,0.7658064954960953,-1.4652257300821732
98,146.0,569.69,1.8700184468562644,1.7429771532102631,-0.21147721262964003
14,15.0,695.56,-0.5085728872241952,-0.5028010250451052,0.6853705135112452
14,18.0,519.11,-0.5085728872241952,-0.45137099042857,-0.571869347278135
16,19.0,470.97,-0.45193976022227955,-0.43422764555639165,-0.914876017147224
55,69.0,576.34,0.6524062163150768,0.42293959805252757,-0.164094695915277
17,19.0,807.64,-0.4236231967213217,-0.43422764555639165,1.4839618628865574
11,12.0,596.41,-0.5935225777270688,-0.5542310596616403,-0.021092122914184407
11,15.0,588.71,-0.5935225777270688,-0.5028010250451052,-0.07595608963607813
11,14.0,588.71,-0.5935225777270688,-0.5199443699172835,-0.07595608963607813
17,20.0,582.05,-0.4236231967213217,-0.41708430068421326,-0.1234098582552755
70,81.0,741.88,1.0771546688294444,0.6286597365186681,1.0154093367006143
13,21.0,444.41,-0.5368894507251532,-0.39994095581203487,-1.1041210763853422
13,22.0,369.6,-0.5368894507251532,-0.3827976109398565,-1.6371565764457194
12,14.0,774.34,-0.5652060142261109,-0.5199443699172835,1.246693019790574
12,14.0,727.51,-0.5652060142261109,-0.5199443699172835,0.9130203494546897
13,17.0,467.5,-0.5368894507251532,-0.4685143353007484,-0.9396004281244934
27,34.0,592.58,-0.14045756171174315,-0.17707747247371586,-0.048381602465463726
24,34.0,580.55,-0.22540725221461672,-0.17707747247371586,-0.13409764398031981
28,31.0,812.62,-0.1121409982107853,-0.22850750709025103,1.5194453114937048
35,45.0,783.12,0.08607494629591968,0.011499321120246356,1.3092521922344997
26,40.0,588.62,-0.16877412521270102,-0.07421740324064556,-0.076597356779581
30,42.0,552.26,-0.055507871208869596,-0.039930713496288794,-0.3356692827546555
16,23.0,556.06,-0.45193976022227955,-0.3656542660676781,-0.3085935589178769
11,12.0,575.45,-0.5935225777270688,-0.5542310596616403,-0.17043611544546988
18,24.0,560.22,-0.39530663322036386,-0.3485109211954997,-0.2789527665070867
29,48.0,446.09,-0.08382443470982745,0.0629293557367815,-1.0921507563732928
107,144.0,767.3,2.124867518364885,1.7086904634659066,1.1965316787876985
31,36.0,552.73,-0.027191307707911738,-0.1427907827293591,-0.3323204432274748
41,55.0,572.51,0.2559743273016668,0.1829327698420302,-0.19138417546655714
24,28.0,593.97,-0.22540725221461672,-0.2799375417067862,-0.038477587693589416
19,25.0,588.71,-0.366990069719406,-0.3313675763233213,-0.07595608963607813
14,16.0,581.35,-0.5085728872241952,-0.48565768017292676,-0.12839749159362904
13,16.0,570.31,-0.5368894507251532,-0.48565768017292676,-0.20705959452995581
11,16.0,321.2,-0.5935225777270688,-0.48565768017292676,-1.9820157958404834
11,12.0,814.81,-0.5935225777270688,-0.5542310596616403,1.535049478652269
33,46.0,560.93,0.029441819294003968,0.02864266599242474,-0.27389388126389963
69,90.0,588.58,1.0488381053284865,0.7829498403682736,-0.07688236439891526
59,68.0,809.84,0.7656724703189082,0.4057962531803492,1.4996372819499562
11,13.0,561.63,-0.5935225777270688,-0.5370877147894619,-0.2689062479255453
16,21.0,776.01,-0.45193976022227955,-0.39994095581203487,1.2585920878977896
82,124.0,740.86,1.4169534308409386,1.3658235660223388,1.0081416424075844
22,30.0,561.49,-0.2820403792165324,-0.2456508519624294,-0.26990377459321596
20,28.0,534.04,-0.3386735062184481,-0.2799375417067862,-0.46549025336152744
27,37.0,584.13,-0.14045756171174315,-0.12564743785718072,-0.10858946204988042
32,45.0,784.39,0.0011252557930461152,0.011499321120246356,1.3183011841483705
52,71.0,740.4,0.5674565258122032,0.45722628779688435,1.0048640547852372
21,27.0,588.71,-0.31035694271749026,-0.29708088657896453,-0.07595608963607813
26,38.0,573.6,-0.16877412521270102,-0.10850409298500233,-0.18361771783969139
18,22.0,587.7,-0.39530663322036386,-0.3827976109398565,-0.08315253202427457
20,32.0,578.76,-0.3386735062184481,-0.21136416221807264,-0.14685173494553913
11,15.0,588.94,-0.5935225777270688,-0.5028010250451052,-0.07431729582490453
45,56.0,794.86,0.3692405813054982,0.20007611471420858,1.3929019285091802
14,17.0,790.85,-0.5085728872241952,-0.4685143353007484,1.364329914670895
26,33.0,571.77,-0.16877412521270102,-0.19422081734589425,-0.19665681642424573
14,16.0,568.82,-0.5085728872241952,-0.48565768017292676,-0.21767612835016575
26,39.0,793.92,-0.16877412521270102,-0.09136074811282395,1.3862042494548186
19,25.0,794.8,-0.366990069719406,-0.3313675763233213,1.392474417080178
27,29.0,588.71,-0.14045756171174315,-0.2627941968346078,-0.07595608963607813
32,38.0,571.43,0.0011252557930461152,-0.10850409298500233,-0.19907938118858937
20,30.0,461.4,-0.3386735062184481,-0.2456508519624294,-0.9830640900730072
34,37.0,572.49,0.05775838279496182,-0.12564743785718072,-0.19152667927622427
20,26.0,536.4,-0.3386735062184481,-0.3142242314511429,-0.44867480382079095
22,23.0,779.38,-0.2820403792165324,-0.3656542660676781,1.2826039798267226
53,88.0,551.99,0.5957730893131611,0.7486631506239169,-0.3375930841851634
18,24.0,464.69,-0.39530663322036386,-0.3485109211954997,-0.9596222133827431
27,32.0,515.25,-0.14045756171174315,-0.21136416221807264,-0.5993725825439158
30,41.0,546.83,-0.055507871208869596,-0.05707405836846718,-0.3743590670793156
28,33.0,586.73,-0.1121409982107853,-0.19422081734589425,-0.09006396679313676
27,32.0,534.66,-0.14045756171174315,-0.21136416221807264,-0.46107263526184245
20,33.0,808.6,-0.3386735062184481,-0.19422081734589425,1.4908020457505862
42,56.0,571.89,0.28429089080262465,0.20007611471420858,-0.19580179356624217
55,66.0,571.65,0.6524062163150768,0.3715095634359924,-0.19751183928224933
20,21.0,776.01,-0.3386735062184481,-0.39994095581203487,1.2585920878977896
20,27.0,757.75,-0.3386735062184481,-0.29708088657896453,1.1284861096715835
23,29.0,559.42,-0.25372381571557456,-0.2627941968346078,-0.28465291889377753
20,30.0,593.22,-0.3386735062184481,-0.2456508519624294,-0.04382148055611158
89,119.0,783.81,1.6151693753476437,1.280106841661447,1.3141685736680198
11,17.0,527.4,-0.5935225777270688,-0.4685143353007484,-0.5128015181710569
14,16.0,529.84,-0.5085728872241952,-0.48565768017292676,-0.49541605339165107
20,25.0,588.71,-0.3386735062184481,-0.3313675763233213,-0.07595608963607813
17,19.0,524.98,-0.4236231967213217,-0.43422764555639165,-0.5300444791407948
16,20.0,553.34,-0.45193976022227955,-0.41708430068421326,-0.3279740770326233
15,19.0,572.81,-0.4802563237232374,-0.43422764555639165,-0.1892466183215486
13,17.0,470.97,-0.5368894507251532,-0.4685143353007484,-0.914876017147224
14,15.0,533.76,-0.5085728872241952,-0.5028010250451052,-0.4674853066968689
69,80.0,799.53,1.0488381053284865,0.6115163916464897,1.4261765680664844
78,91.0,777.36,1.3036871768371072,0.800093185240452,1.2682110950503296
11,12.0,549.46,-0.5935225777270688,-0.5542310596616403,-0.35561981610807125
16,18.0,538.25,-0.45193976022227955,-0.45137099042857,-0.43549320142656944
22,28.0,585.29,-0.2820403792165324,-0.2799375417067862,-0.1003242410891797
11,15.0,572.22,-0.5935225777270688,-0.5028010250451052,-0.19345048070673213
31,40.0,708.98,-0.027191307707911738,-0.07421740324064556,0.7809905697979757
49,70.0,773.4,0.48250683530932964,0.44008294292470596,1.2399953407362123
13,18.0,571.8,-0.5368894507251532,-0.45137099042857,-0.19644306070974504
73,91.0,750.1,1.162104359332318,0.800093185240452,1.0739784024738575
17,26.0,532.1,-0.4236231967213217,-0.3142242314511429,-0.47931312289925104
19,26.0,588.71,-0.366990069719406,-0.3142242314511429,-0.07595608963607813
20,24.0,576.45,-0.3386735062184481,-0.3485109211954997,-0.163310924962107
14,16.0,529.84,-0.5085728872241952,-0.48565768017292676,-0.49541605339165107
58,73.0,532.78,0.7373559068179503,0.4915129775412411,-0.4744679933705646
12,13.0,576.47,-0.5652060142261109,-0.5370877147894619,-0.16316842115243987
40,49.0,566.84,0.22765776380070896,0.08007270060895989,-0.2317840055072244
20,25.0,474.91,-0.3386735062184481,-0.3313675763233213,-0.8868027666427742
28,37.0,588.71,-0.1121409982107853,-0.12564743785718072,-0.07595608963607813
21,32.0,467.45,-0.31035694271749026,-0.21136416221807264,-0.9399566876486617
28,34.0,483.6,-0.1121409982107853,-0.17707747247371586,-0.8248848613423508
18,20.0,576.94,-0.39530663322036386,-0.41708430068421326,-0.1598195816252591
49,60.0,524.45,0.48250683530932964,0.2686494942029221,-0.5338208300969769
18,21.0,588.24,-0.39530663322036386,-0.39994095581203487,-0.07930492916325887
43,53.0,585.69,0.3126074543035825,0.14864608009767344,-0.0974741648958339
18,28.0,545.18,-0.39530663322036386,-0.2799375417067862,-0.38611563137686505
18,26.0,812.4,-0.39530663322036386,-0.3142242314511429,1.5178777695873646
49,61.0,768.06,0.48250683530932964,0.2857928390751005,1.2019468235550543
22,30.0,586.02,-0.2820403792165324,-0.2456508519624294,-0.09512285203632466
24,30.0,529.5,-0.22540725221461672,-0.2456508519624294,-0.49783861815599467
19,24.0,586.26,-0.366990069719406,-0.3485109211954997,-0.09341280632031751
16,18.0,579.87,-0.45193976022227955,-0.45137099042857,-0.13894277350900622
11,13.0,549.08,-0.5935225777270688,-0.5370877147894619,-0.35832738849174917
15,21.0,584.41,-0.4802563237232374,-0.39994095581203487,-0.106594408714539
25,27.0,518.91,-0.19709068871365887,-0.29708088657896453,-0.5732943853748078
12,17.0,588.71,-0.5652060142261109,-0.4685143353007484,-0.07595608963607813
14,21.0,545.37,-0.5085728872241952,-0.39994095581203487,-0.3847618451850257
47,59.0,549.51,0.42587370830741395,0.2515061493307437,-0.35526355658390346
58,81.0,493.35,0.7373559068179503,0.6286597365186681,-0.7554142541295628
35,45.0,558.8,0.08607494629591968,0.011499321120246356,-0.2890705369934625
30,37.0,532.7,-0.055507871208869596,-0.12564743785718072,-0.4750380086092331
38,52.0,489.08,0.17102463679879323,0.13150273522549505,-0.7858388174935225
48,56.0,788.28,0.4541902718083718,0.20007611471420858,1.346018175128652
15,17.0,579.35,-0.4802563237232374,-0.4685143353007484,-0.1426478725603548
18,26.0,588.71,-0.39530663322036386,-0.3142242314511429,-0.07595608963607813
20,30.0,583.39,-0.3386735062184481,-0.2456508519624294,-0.11386210300756901
23,27.0,466.41,-0.25372381571557456,-0.29708088657896453,-0.9473668857513587
83,114.0,795.91,1.4452699943418965,1.1943901173005549,1.4003833785167108
15,21.0,588.71,-0.4802563237232374,-0.39994095581203487,-0.07595608963607813
23,28.0,795.84,-0.25372381571557456,-0.2799375417067862,1.3998846151828759
14,15.0,588.71,-0.5085728872241952,-0.5028010250451052,-0.07595608963607813
11,14.0,587.01,-0.5935225777270688,-0.5199443699172835,-0.08806891345779534
16,17.0,596.66,-0.45193976022227955,-0.4685143353007484,-0.019310825293343686
17,23.0,588.71,-0.4236231967213217,-0.3656542660676781,-0.07595608963607813
11,16.0,607.11,-0.5935225777270688,-0.48565768017292676,0.05514741525779877
25,30.0,584.79,-0.19709068871365887,-0.2456508519624294,-0.10388683633086114
35,42.0,532.1,0.08607494629591968,-0.039930713496288794,-0.47931312289925104
11,18.0,588.71,-0.5935225777270688,-0.45137099042857,-0.07595608963607813
82,123.0,533.23,1.4169534308409386,1.3486802211501605,-0.471261657653051
13,17.0,493.48,-0.5368894507251532,-0.4685143353007484,-0.7544879793667256
12,16.0,501.51,-0.5652060142261109,-0.48565768017292676,-0.6972726997853218
11,12.0,733.94,-0.5935225777270688,-0.5542310596616403,0.9588353242627135
60,64.0,497.53,0.7939890338198661,0.33722287369163567,-0.7256309579091063
41,55.0,797.21,0.2559743273016668,0.1829327698420302,1.409646126145083
21,22.0,481.67,-0.31035694271749026,-0.3827976109398565,-0.8386364789752413
27,32.0,814.81,-0.14045756171174315,-0.21136416221807264,1.535049478652269
15,16.0,597.91,-0.4802563237232374,-0.48565768017292676,-0.010404337189140082
19,27.0,518.94,-0.366990069719406,-0.29708088657896453,-0.5730806296603064
19,22.0,576.96,-0.366990069719406,-0.3827976109398565,-0.15967707781559198
13,14.0,567.79,-0.5368894507251532,-0.5199443699172835,-0.22501507454803016
38,48.0,581.35,0.17102463679879323,0.0629293557367815,-0.12839749159362904
19,23.0,528.57,-0.366990069719406,-0.3656542660676781,-0.5044650453055218
22,29.0,808.5,-0.2820403792165324,-0.2627941968346078,1.4900895267022496
16,20.0,814.81,-0.45193976022227955,-0.41708430068421326,1.535049478652269
15,15.0,801.0,-0.4802563237232374,-0.5028010250451052,1.436650598077028
13,17.0,498.75,-0.5368894507251532,-0.4685143353007484,-0.7169382255194033
20,27.0,555.5,-0.3386735062184481,-0.29708088657896453,-0.3125836655885597
13,17.0,467.5,-0.5368894507251532,-0.4685143353007484,-0.9396004281244934
17,26.0,113.21,-0.4236231967213217,-0.3142242314511429,-3.4639841644751295
18,20.0,482.74,-0.39530663322036386,-0.41708430068421326,-0.831012525158043
23,27.0,551.59,-0.25372381571557456,-0.29708088657896453,-0.34044316037850836
30,34.0,785.98,-0.055507871208869596,-0.17707747247371586,1.3296302370169177
16,17.0,545.02,-0.45193976022227955,-0.4685143353007484,-0.38725566185420285
26,71.0,266.61,-0.16877412521270102,0.45722628779688435,-2.370979944327263
11,11.0,595.27,-0.5935225777270688,-0.5713744045338187,-0.029214840065217997
26,44.0,536.49,-0.16877412521270102,-0.005644023751932028,-0.44803353667728807
14,16.0,551.17,-0.5085728872241952,-0.48565768017292676,-0.3434357403815213
28,38.0,584.21,-0.1121409982107853,-0.10850409298500233,-0.10801944681121109
13,18.0,588.71,-0.5368894507251532,-0.45137099042857,-0.07595608963607813
11,12.0,746.91,-0.5935225777270688,-0.5542310596616403,1.0512490448319294
13,20.0,541.61,-0.5368894507251532,-0.41708430068421326,-0.4115525614024701
13,16.0,553.23,-0.5368894507251532,-0.48565768017292676,-0.32875784798579333
18,20.0,530.48,-0.39530663322036386,-0.41708430068421326,-0.49085593148229895
15,22.0,588.71,-0.4802563237232374,-0.3827976109398565,-0.07595608963607813
74,96.0,585.13,1.1904209228332758,0.885809909601344,-0.10146427156651754
16,20.0,774.07,-0.45193976022227955,-0.41708430068421326,1.244769218360066
17,19.0,591.39,-0.4236231967213217,-0.43422764555639165,-0.056860579140665946
19,25.0,588.71,-0.366990069719406,-0.3313675763233213,-0.07595608963607813
18,20.0,774.07,-0.39530663322036386,-0.41708430068421326,1.244769218360066
13,17.0,554.08,-0.5368894507251532,-0.4685143353007484,-0.32270143607493473
19,22.0,582.98,-0.366990069719406,-0.3827976109398565,-0.11678343110574757
24,27.0,591.35,-0.22540725221461672,-0.29708088657896453,-0.05714558676000021
52,66.0,769.32,0.5674565258122032,0.3715095634359924,1.2109245635640922
12,14.0,580.3,-0.5652060142261109,-0.5199443699172835,-0.13587894160116054
18,28.0,576.09,-0.39530663322036386,-0.2799375417067862,-0.16587599353611773
21,21.0,392.47,-0.31035694271749026,-0.39994095581203487,-1.4742034700912103
24,29.0,580.19,-0.22540725221461672,-0.2627941968346078,-0.13666271255432974
22,26.0,591.7,-0.2820403792165324,-0.3142242314511429,-0.05465177009082303
20,25.0,588.71,-0.3386735062184481,-0.3313675763233213,-0.07595608963607813
20,22.0,554.72,-0.3386735062184481,-0.3827976109398565,-0.31814131416558256
12,16.0,565.49,-0.5652060142261109,-0.48565768017292676,-0.24140301265976447
