Tot_Benes,Tot_Srvcs,Avg_Mdcr_Stdzd_Amt,Tot_Benes_standard_normal_variate,Tot_Srvcs_standard_normal_variate,Avg_Mdcr_Stdzd_Amt_standard_normal_variate
31,36.0,539.65,-0.05693639285602669,-0.1783934842020014,-0.4101769513086134
30,39.0,588.71,-0.08590761247316497,-0.12320334722213165,-0.07285562860279797
20,23.0,522.16,-0.37561980864454786,-0.41755074444810364,-0.5304327591790722
13,16.0,588.71,-0.5784183459645158,-0.5463277307344664,-0.07285562860279797
26,34.0,562.74,-0.2017924909417181,-0.2151869088552479,-0.2514172827134793
12,17.0,790.85,-0.6073895655816541,-0.5279310184078432,1.3169962297696733
35,47.0,588.71,0.058948485612526455,0.023970351390854336,-0.07285562860279797
11,11.0,545.89,-0.6363607851987925,-0.6383112923675827,-0.36727264935826104
12,13.0,768.42,-0.6073895655816541,-0.6015178677143361,1.1627745161885186
71,88.0,812.5,1.1019123918295048,0.7782355567824075,1.4658549056070336
25,35.0,756.61,-0.23076371055885642,-0.19679019652862464,1.0815726241959451
20,26.0,584.18,-0.37561980864454786,-0.3623606074682339,-0.10400250165329473
162,211.0,783.79,3.7382933769890894,3.0410311729570676,1.268453862498922
26,31.0,514.27,-0.2017924909417181,-0.2703770458351176,-0.5846819486643734
65,91.0,488.55,0.9280850741266751,0.8334256937622773,-0.7615246804212742
13,14.0,588.27,-0.5784183459645158,-0.5831211553877129,-0.0758809319454514
65,77.0,741.89,0.9280850741266751,0.5758717211895518,0.9803624760053702
13,15.0,588.71,-0.5784183459645158,-0.5647244430610896,-0.07285562860279797
15,16.0,551.92,-0.5204759067302392,-0.5463277307344664,-0.3258122421850842
70,84.0,610.23,1.0729411722123665,0.7046487074759146,0.07510920761059652
24,30.0,565.51,-0.2597349301759947,-0.2887737581617409,-0.23237162303359546
11,13.0,570.59,-0.6363607851987925,-0.6015178677143361,-0.19744312080478268
24,34.0,487.55,-0.2597349301759947,-0.2151869088552479,-0.7684003698363947
20,29.0,579.86,-0.37561980864454786,-0.30717047048836416,-0.13370547992661516
20,21.0,776.01,-0.37561980864454786,-0.4543441691013501,1.214960998849284
51,63.0,588.71,0.5224879994867391,0.3183177486168263,-0.07285562860279797
33,42.0,820.87,0.0010060463782498813,-0.06801321024226191,1.5234044260115926
13,13.0,588.71,-0.5784183459645158,-0.6015178677143361,-0.07285562860279797
33,37.0,736.49,0.0010060463782498813,-0.15999677187537814,0.9432337531637193
26,30.0,792.53,-0.2017924909417181,-0.2887737581617409,1.3285473879870757
20,23.0,588.71,-0.37561980864454786,-0.41755074444810364,-0.07285562860279797
20,28.0,534.04,-0.37561980864454786,-0.32556718281498737,-0.4487495689274399
45,203.0,131.53,0.3486606817839093,2.8938574743440815,-3.2162833154076194
27,37.0,566.91,-0.17282127132457983,-0.15999677187537814,-0.2227456578524268
13,19.0,581.54,-0.5784183459645158,-0.49113759375459665,-0.12215432170921293
16,22.0,574.24,-0.49150468711310097,-0.4359474567747269,-0.17234685443959277
161,207.0,779.16,3.709322157371951,2.9674443236505743,1.2366194205069136
66,76.0,710.19,0.9570562937438133,0.5574750088629286,0.7624031215460487
25,35.0,777.2,-0.23076371055885642,-0.19679019652862464,1.2231430692532779
27,270.0,88.86,-0.17282127132457983,4.126437200227839,-3.5096689827508136
23,29.0,583.22,-0.28870614979313297,-0.30717047048836416,-0.11060316349180994
17,26.0,588.71,-0.4625334674959627,-0.3623606074682339,-0.07285562860279797
36,45.0,561.48,0.08791970522966475,-0.012823073262392161,-0.26008065137653114
23,25.0,574.58,-0.28870614979313297,-0.38075731979485716,-0.17000912003845156
20,25.0,579.04,-0.37561980864454786,-0.38075731979485716,-0.13934354524701437
72,96.0,806.32,1.130883611446643,0.9254092553953935,1.423363145021589
12,12.0,585.83,-0.6073895655816541,-0.6199145800409593,-0.09265761411834518
12,18.0,569.09,-0.6073895655816541,-0.5095343060812199,-0.20775665492746354
23,28.0,814.81,-0.28870614979313297,-0.32556718281498737,1.4817377481559617
52,71.0,740.4,0.5514592191038773,0.4654914472298123,0.9701176987768405
12,15.0,573.01,-0.6073895655816541,-0.5647244430610896,-0.1808039524201912
13,13.0,558.35,-0.5784183459645158,-0.6015178677143361,-0.2816015592458585
15,18.0,506.94,-0.5204759067302392,-0.5095343060812199,-0.635080752077207
20,24.0,588.71,-0.37561980864454786,-0.3991540321214804,-0.07285562860279797
30,37.0,783.51,-0.08590761247316497,-0.15999677187537814,1.2665286694626883
11,13.0,438.75,-0.6363607851987925,-0.6015178677143361,-1.1039340132942785
49,71.0,535.64,0.46454556025246246,0.4654914472298123,-0.43774846586324684
17,19.0,576.32,-0.4625334674959627,-0.49113759375459665,-0.1580454204561417
24,37.0,588.71,-0.2597349301759947,-0.15999677187537814,-0.07285562860279797
11,12.0,569.09,-0.6363607851987925,-0.6199145800409593,-0.20775665492746354
16,18.0,506.66,-0.49150468711310097,-0.5095343060812199,-0.6370059451134406
23,24.0,786.47,-0.28870614979313297,-0.3991540321214804,1.2868807101314454
15,17.0,588.71,-0.5204759067302392,-0.5279310184078432,-0.07285562860279797
51,66.0,814.81,0.5224879994867391,0.37350788559669607,1.4817377481559617
26,32.0,554.37,-0.2017924909417181,-0.2519803335084944,-0.3089668031180385
14,18.0,562.54,-0.5494471263473776,-0.5095343060812199,-0.2527924205965037
13,19.0,725.09,-0.5784183459645158,-0.49113759375459665,0.864850893831345
15,17.0,584.8,-0.5204759067302392,-0.5279310184078432,-0.09973957421591995
34,39.0,483.04,0.029977265995388167,-0.12320334722213165,-0.7994097290985884
20,26.0,582.59,-0.37561980864454786,-0.3623606074682339,-0.11493484782333588
16,17.0,790.85,-0.49150468711310097,-0.5279310184078432,1.3169962297696733
15,18.0,588.71,-0.5204759067302392,-0.5095343060812199,-0.07285562860279797
12,13.0,585.28,-0.6073895655816541,-0.6015178677143361,-0.09643924329666195
26,31.0,526.6,-0.2017924909417181,-0.2703770458351176,-0.4999046981759365
22,26.0,814.81,-0.31767736941027125,-0.3623606074682339,1.4817377481559617
11,27.0,359.06,-0.6363607851987925,-0.34396389514161063,-1.6518577027852366
20,29.0,544.05,-0.37561980864454786,-0.30717047048836416,-0.3799239178820831
19,25.0,570.57,-0.40459102826168614,-0.38075731979485716,-0.19758063459308498
18,21.0,553.1,-0.4335622478788244,-0.4543441691013501,-0.31769892867524147
14,18.0,588.71,-0.5494471263473776,-0.5095343060812199,-0.07285562860279797
15,18.0,814.81,-0.5204759067302392,-0.5095343060812199,1.4817377481559617
263,312.0,750.76,6.664386558320056,4.899099117946015,1.0413498411174897
18,20.0,571.05,-0.4335622478788244,-0.4727408814279734,-0.19428030367382776
15,21.0,717.81,-0.5204759067302392,-0.4543441691013501,0.8147958748892666
32,40.0,588.71,-0.027965173238888405,-0.1048066348955084,-0.07285562860279797
31,63.0,350.6,-0.05693639285602669,0.3183177486168263,-1.7100260352371563
37,50.0,558.1,0.11689092484680302,0.07916048837072408,-0.28332048159963863
14,16.0,588.71,-0.5494471263473776,-0.5463277307344664,-0.07285562860279797
60,80.0,775.74,0.7832289760409836,0.6310618581694215,1.2131045627072015
19,23.0,528.57,-0.40459102826168614,-0.41755074444810364,-0.4863595900281488
14,103.0,62.0,-0.5494471263473776,1.0541862416817562,-3.694350000440952
14,15.0,547.86,-0.5494471263473776,-0.5647244430610896,-0.3537275412104733
54,81.0,513.87,0.6094016583381539,0.6494585704960448,-0.5874322244304214
73,88.0,476.67,1.1598548310637813,0.7782355567824075,-0.8432078706729065
11,13.0,588.71,-0.6363607851987925,-0.6015178677143361,-0.07285562860279797
15,19.0,588.71,-0.5204759067302392,-0.49113759375459665,-0.07285562860279797
19,32.0,545.67,-0.40459102826168614,-0.2519803335084944,-0.36878530102958773
13,16.0,578.18,-0.5784183459645158,-0.5463277307344664,-0.14525663814401815
22,28.0,812.57,-0.31767736941027125,-0.32556718281498737,1.4663362038660923
209,272.0,779.2,5.099940698994589,4.163230624881086,1.236894448083519
11,14.0,588.71,-0.6363607851987925,-0.5831211553877129,-0.07285562860279797
56,69.0,526.17,0.6673440975724305,0.4286980225765658,-0.5028612446244388
12,17.0,571.39,-0.6073895655816541,-0.5279310184078432,-0.19194256927268655
21,25.0,790.37,-0.3466485890274096,-0.38075731979485716,1.3136958988504155
18,21.0,588.71,-0.4335622478788244,-0.4543441691013501,-0.07285562860279797
46,60.0,499.78,0.37763190140104763,0.2631276116369566,-0.6843106882894705
42,53.0,563.49,0.26174702293249447,0.13435062535059383,-0.24626051565213886
43,54.0,590.99,0.29071824254963274,0.15274733767721707,-0.057179056736323265
31,36.0,583.61,-0.05693639285602669,-0.1783934842020014,-0.10792164461991302
19,26.0,588.71,-0.40459102826168614,-0.3623606074682339,-0.07285562860279797
88,107.0,783.48,1.5944231253208556,1.1277730909882493,1.2663223987802348
21,28.0,573.99,-0.3466485890274096,-0.32556718281498737,-0.1740657767933729
12,14.0,496.2,-0.6073895655816541,-0.5831211553877129,-0.708925656395602
25,30.0,490.59,-0.23076371055885642,-0.2887737581617409,-0.7474982740144285
15,25.0,597.11,-0.5204759067302392,-0.38075731979485716,-0.01509983751578536
11,14.0,567.68,-0.6363607851987925,-0.5831211553877129,-0.2174513770027841
117,142.0,783.64,2.434588494217866,1.771658022420063,1.267422509086654
13,19.0,588.71,-0.5784183459645158,-0.49113759375459665,-0.07285562860279797
32,39.0,809.54,-0.027965173238888405,-0.12320334722213165,1.4455028649382764
11,15.0,518.06,-0.6363607851987925,-0.5647244430610896,-0.5586230857810667
81,102.0,519.1,1.3916245880008877,1.0357895293551331,-0.5514723687893408
27,35.0,779.89,-0.17282127132457983,-0.19679019652862464,1.2416386737799519
15,17.0,554.08,-0.5204759067302392,-0.5279310184078432,-0.3109607530484232
24,28.0,504.13,-0.2597349301759947,-0.32556718281498737,-0.6544014393336959
12,18.0,588.71,-0.6073895655816541,-0.5095343060812199,-0.07285562860279797
76,100.0,761.85,1.2467684899151963,0.9989961047018865,1.117601236731177
15,17.0,587.19,-0.5204759067302392,-0.5279310184078432,-0.08330667651378111
72,89.0,807.88,1.130883611446643,0.7966322691090308,1.4340892205091764
14,22.0,578.01,-0.5494471263473776,-0.4359474567747269,-0.14642550534458834
25,34.0,513.35,-0.23076371055885642,-0.2151869088552479,-0.5910075829262841
105,124.0,793.45,2.0869338588122064,1.4405172005408444,1.334873022248987
11,17.0,575.7,-0.6363607851987925,-0.5279310184078432,-0.1623083478935165
63,77.0,775.62,0.8701426348923985,0.5758717211895518,1.212279479977387
250,298.0,760.58,6.287760703297258,4.64154514537329,1.108869111173974
14,18.0,552.23,-0.5494471263473776,-0.5095343060812199,-0.32368077846639637
23,34.0,462.02,-0.28870614979313297,-0.2151869088552479,-0.943936720604423
91,126.0,560.46,1.6813367841722704,1.477310625194091,-0.267093854579954
76,107.0,808.3,1.2467684899151963,1.1277730909882493,1.4369770100635268
28,31.0,580.89,-0.14385005170744156,-0.2703770458351176,-0.12662351982904116
12,14.0,579.07,-0.6073895655816541,-0.5831211553877129,-0.13913727456456015
14,16.0,814.81,-0.5494471263473776,-0.5463277307344664,1.4817377481559617
11,13.0,531.18,-0.6363607851987925,-0.6015178677143361,-0.4684140406546848
11,14.0,588.71,-0.6363607851987925,-0.5831211553877129,-0.07285562860279797
12,14.0,504.61,-0.6073895655816541,-0.5831211553877129,-0.6511011084144378
115,149.0,763.85,2.3766460549835893,1.9004350087064257,1.1313526155614182
11,11.0,588.71,-0.6363607851987925,-0.6383112923675827,-0.07285562860279797
22,27.0,773.58,-0.31767736941027125,-0.34396389514161063,1.1982530735705414
23,27.0,466.41,-0.28870614979313297,-0.34396389514161063,-0.9137524440720435
12,14.0,580.3,-0.6073895655816541,-0.5831211553877129,-0.1306801765839625
35,45.0,588.33,0.058948485612526455,-0.012823073262392161,-0.07546839058054375
11,13.0,814.81,-0.6363607851987925,-0.6015178677143361,1.4817377481559617
18,20.0,806.85,-0.4335622478788244,-0.4727408814279734,1.4270072604116024
21,29.0,589.39,-0.3466485890274096,-0.30717047048836416,-0.06818015980051632
12,18.0,569.84,-0.6073895655816541,-0.5095343060812199,-0.2025998878661231
122,166.0,794.65,2.5794445923035574,2.213179118259021,1.3431238495471314
17,25.0,576.94,-0.4625334674959627,-0.38075731979485716,-0.15378249301876692
22,31.0,809.68,-0.31767736941027125,-0.2703770458351176,1.4464654614563932
27,42.0,485.23,-0.17282127132457983,-0.06801321024226191,-0.7843519692794744
49,81.0,590.38,0.46454556025246246,0.6494585704960448,-0.0613732272795469
13,15.0,540.35,-0.5784183459645158,-0.5647244430610896,-0.4053639687180287
21,30.0,553.69,-0.3466485890274096,-0.2887737581617409,-0.3136422719203201
11,11.0,740.74,-0.6363607851987925,-0.6383112923675827,0.9724554331779817
13,22.0,369.6,-0.5784183459645158,-0.4359474567747269,-1.5793879363498655
21,39.0,424.47,-0.3466485890274096,-0.12320334722213165,-1.2021188581422
12,13.0,508.54,-0.6073895655816541,-0.6015178677143361,-0.6240796490130139
68,80.0,701.88,1.0149987329780898,0.6310618581694215,0.7052661425063964
21,26.0,588.71,-0.3466485890274096,-0.3623606074682339,-0.07285562860279797
15,20.0,588.71,-0.5204759067302392,-0.4727408814279734,-0.07285562860279797
182,211.0,767.26,4.317717769331855,3.0410311729570676,1.154798716466979
15,17.0,766.88,-0.5204759067302392,-0.5279310184078432,1.1521859544892332
11,12.0,549.46,-0.6363607851987925,-0.6199145800409593,-0.34272643814628023
37,45.0,611.31,0.11689092484680302,-0.012823073262392161,0.08253495217892623
15,19.0,771.93,-0.5204759067302392,-0.49113759375459665,1.186908186035592
20,22.0,588.71,-0.37561980864454786,-0.4359474567747269,-0.07285562860279797
19,23.0,807.89,-0.40459102826168614,-0.41755074444810364,1.4341579774033277
20,23.0,575.19,-0.37561980864454786,-0.41755074444810364,-0.1658149494952279
34,37.0,572.49,0.029977265995388167,-0.15999677187537814,-0.18437931091605375
127,147.0,788.38,2.724300690389249,1.8636415840531793,1.3000132769143256
19,20.0,814.81,-0.40459102826168614,-0.4727408814279734,1.4817377481559617
44,61.0,7.77,0.319689462166771,0.28152432396357985,-4.067218637422941
75,96.0,783.33,1.217797270298058,0.9254092553953935,1.2652910453679669
18,31.0,557.37,-0.4335622478788244,-0.2703770458351176,-0.2883397348726768
11,16.0,502.59,-0.6363607851987925,-0.5463277307344664,-0.6649900010329817
42,48.0,555.52,0.26174702293249447,0.04236706371747759,-0.30105976029064996
56,77.0,808.75,0.6673440975724305,0.5758717211895518,1.4400710703003314
88,114.0,796.41,1.5944231253208556,1.256550077274612,1.3552250629177434
112,125.0,786.21,2.2897323961321745,1.4589139128674677,1.285093030883514
27,34.0,578.7,-0.17282127132457983,-0.2151869088552479,-0.1416812796481548
29,35.0,592.28,-0.11487883209030327,-0.19679019652862464,-0.04830941739081798
32,47.0,533.79,-0.027965173238888405,0.023970351390854336,-0.45046849128122
56,71.0,802.35,0.6673440975724305,0.4654914472298123,1.39606665804356
14,20.0,814.81,-0.5494471263473776,-0.4727408814279734,1.4817377481559617
13,15.0,537.38,-0.5784183459645158,-0.5647244430610896,-0.425784766280937
16,18.0,493.86,-0.49150468711310097,-0.5095343060812199,-0.725014769626984
24,33.0,571.81,-0.2597349301759947,-0.23358362118187115,-0.18905477971833617
12,19.0,588.71,-0.6073895655816541,-0.49113759375459665,-0.07285562860279797
12,16.0,763.89,-0.6073895655816541,-0.5463277307344664,1.1316276431380228
11,12.0,578.18,-0.6363607851987925,-0.6199145800409593,-0.14525663814401815
20,502.0,24.82,-0.37561980864454786,8.394474460004433,-3.9499881328951347
43,62.0,415.63,0.29071824254963274,0.29992103629020306,-1.262899952571866
32,41.0,575.72,-0.027965173238888405,-0.08640992256888516,-0.1621708341052142
14,21.0,491.42,-0.5494471263473776,-0.4543441691013501,-0.7417914517998782
25,32.0,579.83,-0.23076371055885642,-0.2519803335084944,-0.13391175060906857
12,16.0,487.52,-0.6073895655816541,-0.5463277307344664,-0.7686066405188485
36,43.0,587.1,0.08791970522966475,-0.04961649791563866,-0.08392548856114218
169,188.0,797.24,3.941091914309057,2.6179067894447328,1.3609318851322938
16,22.0,571.01,-0.49150468711310097,-0.4359474567747269,-0.19455533125043234
11,13.0,586.3,-0.6363607851987925,-0.6015178677143361,-0.0894260400932391
15,25.0,600.48,-0.5204759067302392,-0.38075731979485716,0.008071235813170983
34,49.0,587.58,0.029977265995388167,0.06076377604410083,-0.08062515764188417
24,33.0,572.61,-0.2597349301759947,-0.23358362118187115,-0.18355422818623926
13,18.0,359.76,-0.5784183459645158,-0.5095343060812199,-1.647044720194652
19,22.0,586.15,-0.40459102826168614,-0.4359474567747269,-0.09045739350550704
11,15.0,578.1,-0.6363607851987925,-0.5647244430610896,-0.14580669329722729
11,11.0,588.71,-0.6363607851987925,-0.6383112923675827,-0.07285562860279797
21,24.0,588.71,-0.3466485890274096,-0.3991540321214804,-0.07285562860279797
11,16.0,561.25,-0.6363607851987925,-0.5463277307344664,-0.26166205994200903
23,24.0,588.71,-0.28870614979313297,-0.3991540321214804,-0.07285562860279797
27,33.0,580.58,-0.17282127132457983,-0.23358362118187115,-0.12875498354772816
30,40.0,540.57,-0.08590761247316497,-0.1048066348955084,-0.403851317046702
19,22.0,577.03,-0.40459102826168614,-0.4359474567747269,-0.15316368097140665
34,41.0,474.12,0.029977265995388167,-0.08640992256888516,-0.860740878681464
44,62.0,814.81,0.319689462166771,0.29992103629020306,1.4817377481559617
21,21.0,588.71,-0.3466485890274096,-0.4543441691013501,-0.07285562860279797
24,36.0,572.36,-0.2597349301759947,-0.1783934842020014,-0.18527315054001942
28,43.0,534.94,-0.14385005170744156,-0.04961649791563866,-0.4425614484538308
39,56.0,578.31,0.1748333640810796,0.18954076233046357,-0.1443627985200525
29,39.0,804.36,-0.11487883209030327,-0.12320334722213165,1.4098867937679522
83,103.0,804.73,1.4495670272351642,1.0541862416817562,1.412430798851547
19,22.0,574.69,-0.40459102826168614,-0.4359474567747269,-0.1692527942027882
92,123.0,808.19,1.7103080037894087,1.4221204882142213,1.4362206842278642
144,216.0,808.33,3.2168114238806,3.1330147345901835,1.437183280745981
118,136.0,747.28,2.463559713835004,1.6612777484603234,1.01742244195287
16,18.0,525.63,-0.49150468711310097,-0.5095343060812199,-0.5065741169086037
21,26.0,539.23,-0.3466485890274096,-0.3623606074682339,-0.4130647408629638
15,21.0,543.86,-0.5204759067302392,-0.4543441691013501,-0.38123029887095555
163,199.0,785.11,3.7672645966062275,2.8202706250375886,1.2775297725268813
25,27.0,582.18,-0.23076371055885642,-0.34396389514161063,-0.11775388048353587
48,61.0,463.38,0.4355743406353242,0.28152432396357985,-0.934585782999859
158,183.0,791.7,3.6224084985205356,2.5259232278116164,1.3228405657725262
34,39.0,793.92,0.029977265995388167,-0.12320334722213165,1.3381045962740932
19,25.0,782.22,-0.40459102826168614,-0.38075731979485716,1.257659030117183
17,19.0,588.25,-0.4625334674959627,-0.49113759375459665,-0.07601844573375369
247,321.0,787.68,6.200847044445844,5.0646695288856245,1.2952002943237408
12,13.0,566.07,-0.6073895655816541,-0.6015178677143361,-0.22852123696112753
11,12.0,575.45,-0.6363607851987925,-0.6199145800409593,-0.16402727024729663
34,46.0,568.23,0.029977265995388167,0.0055736390642310875,-0.21366974782446732
15,18.0,588.71,-0.5204759067302392,-0.5095343060812199,-0.07285562860279797
23,25.0,535.47,-0.28870614979313297,-0.38075731979485716,-0.43891733306381703
73,105.0,495.91,1.1598548310637813,1.0909796663350029,-0.7109196063259867
11,15.0,760.49,-0.6363607851987925,-0.5647244430610896,1.108250299126613
18,21.0,573.55,-0.4335622478788244,-0.4543441691013501,-0.17709108013602634
26,30.0,560.31,-0.2017924909417181,-0.2887737581617409,-0.2681252079922227
31,36.0,579.78,-0.05693639285602669,-0.1783934842020014,-0.13425553507982507
23,25.0,565.16,-0.28870614979313297,-0.38075731979485716,-0.23477811432888782
316,482.0,800.77,8.199861198028385,8.026540213471968,1.385203068767669
11,18.0,507.98,-0.6363607851987925,-0.5095343060812199,-0.6279300350854815
14,19.0,567.56,-0.5494471263473776,-0.49113759375459665,-0.2182764597325986
27,32.0,534.66,-0.17282127132457983,-0.2519803335084944,-0.4444866414900651
55,66.0,571.65,0.6383728779552922,0.37350788559669607,-0.19015489002475525
73,100.0,526.58,1.1598548310637813,0.9989961047018865,-0.5000422119642388
24,29.0,593.78,-0.2597349301759947,-0.30717047048836416,-0.03799588326813713
15,22.0,588.71,-0.5204759067302392,-0.4359474567747269,-0.07285562860279797
33,40.0,514.09,0.0010060463782498813,-0.1048066348955084,-0.5859195727590948
13,13.0,827.85,-0.5784183459645158,-0.6015178677143361,1.5713967381291345
19,21.0,766.31,-0.40459102826168614,-0.4543441691013501,1.1482668115226142
13,17.0,467.5,-0.5784183459645158,-0.5279310184078432,-0.9062579426095622
19,20.0,580.75,-0.40459102826168614,-0.4727408814279734,-0.12758611634715794
12,14.0,756.61,-0.6073895655816541,-0.5831211553877129,1.0815726241959451
14,117.0,96.69,-0.5494471263473776,1.3117402142544818,-3.45583233463042
147,230.0,510.64,3.3037250827320146,3.390568707162909,-0.609640701241261
15,22.0,588.71,-0.5204759067302392,-0.4359474567747269,-0.07285562860279797
27,33.0,578.45,-0.17282127132457983,-0.23358362118187115,-0.14340020200193493
16,24.0,587.77,-0.49150468711310097,-0.3991540321214804,-0.07931877665301168
12,14.0,557.56,-0.6073895655816541,-0.5831211553877129,-0.2870333538838043
24,31.0,472.87,-0.2597349301759947,-0.2703770458351176,-0.8693354904503647
11,13.0,452.85,-0.6363607851987925,-0.6015178677143361,-1.0069867925410783
20,28.0,505.32,-0.37561980864454786,-0.32556718281498737,-0.6462193689297023
34,40.0,800.76,0.029977265995388167,-0.1048066348955084,1.385134311873518
149,213.0,811.67,3.3616675219662913,3.077824597610314,1.4601480833924831
14,21.0,553.38,-0.5494471263473776,-0.4543441691013501,-0.3157737356390079
13,13.0,470.96,-0.5784183459645158,-0.6015178677143361,-0.8824680572332452
89,142.0,500.53,1.623394344937994,1.771658022420063,-0.67915392122813
17,18.0,803.49,-0.4625334674959627,-0.5095343060812199,1.4039049439767972
60,76.0,798.73,0.7832289760409836,0.5574750088629286,1.3711766623608235
32,39.0,497.26,-0.027965173238888405,-0.12320334722213165,-0.7016374256155742
19,20.0,691.04,-0.40459102826168614,-0.4727408814279734,0.6307336692464892
16,23.0,522.16,-0.49150468711310097,-0.41755074444810364,-0.5304327591790722
14,17.0,542.5,-0.5494471263473776,-0.5279310184078432,-0.3905812364755196
46,50.0,806.66,0.37763190140104763,0.07916048837072408,1.4257008794227293
47,67.0,567.04,0.4066031210181859,0.39190459792331933,-0.22185181822846117
17,22.0,572.65,-0.4625334674959627,-0.4359474567747269,-0.18327920060963468
21,26.0,587.26,-0.3466485890274096,-0.3623606074682339,-0.08282537825472311
16,17.0,596.66,-0.49150468711310097,-0.5279310184078432,-0.01819389775258993
205,280.0,784.66,4.984055820526035,4.310404323494072,1.2744357122900767
23,28.0,588.71,-0.28870614979313297,-0.32556718281498737,-0.07285562860279797
11,12.0,575.45,-0.6363607851987925,-0.6199145800409593,-0.16402727024729663
20,27.0,555.5,-0.37561980864454786,-0.34396389514161063,-0.30119727407895225
30,40.0,559.28,-0.08590761247316497,-0.1048066348955084,-0.2752071680897967
29,49.0,402.24,-0.11487883209030327,0.06076377604410083,-1.3549654338403303
69,85.0,773.35,1.0439699525952282,0.7230454198025378,1.1966716650050635
14,16.0,585.87,-0.5494471263473776,-0.5463277307344664,-0.0923825865417406
52,67.0,489.86,0.5514592191038773,0.39190459792331933,-0.7525175272874662
35,40.0,545.29,0.058948485612526455,-0.1048066348955084,-0.3713980630073335
20,22.0,477.65,-0.37561980864454786,-0.4359474567747269,-0.8364696950460886
12,15.0,585.1,-0.6073895655816541,-0.5647244430610896,-0.09767686739138332
11,13.0,588.71,-0.6363607851987925,-0.6015178677143361,-0.07285562860279797
36,73.0,316.03,0.08791970522966475,0.5022848718830588,-1.9477186183178747
22,27.0,556.0,-0.31767736941027125,-0.34396389514161063,-0.297759429371392
48,58.0,794.96,0.4355743406353242,0.22633418698371008,1.3452553132658192
22,26.0,562.61,-0.31767736941027125,-0.3623606074682339,-0.25231112233744496
33,40.0,788.91,0.0010060463782498813,-0.1048066348955084,1.303657392304339
26,30.0,559.27,-0.2017924909417181,-0.2887737581617409,-0.2752759249839479
45,56.0,794.86,0.3486606817839093,0.18954076233046357,1.344567744324307
22,31.0,814.81,-0.31767736941027125,-0.2703770458351176,1.4817377481559617
56,69.0,797.01,0.6673440975724305,0.4286980225765658,1.3593504765668158
24,29.0,794.4,-0.2597349301759947,-0.30717047048836416,1.341404927193351
11,13.0,582.46,-0.6363607851987925,-0.6015178677143361,-0.11582868744730151
87,143.0,521.69,1.5654519057037173,1.7900547347466862,-0.5336643332041783
20,26.0,520.78,-0.37561980864454786,-0.3623606074682339,-0.5399212105719385
11,13.0,532.29,-0.6363607851987925,-0.6015178677143361,-0.4607820254039009
12,13.0,588.71,-0.6073895655816541,-0.6015178677143361,-0.07285562860279797
85,116.0,750.99,1.5075094664694408,1.2933435019278585,1.0429312496829675
21,30.0,558.14,-0.3466485890274096,-0.2887737581617409,-0.28304545402303405
49,70.0,568.74,0.46454556025246246,0.4470947349031891,-0.2101631462227559
18,21.0,560.56,-0.4335622478788244,-0.4543441691013501,-0.26640628563844254
14,18.0,572.36,-0.5494471263473776,-0.5095343060812199,-0.18527315054001942
18,23.0,577.22,-0.4335622478788244,-0.41755074444810364,-0.15185729998253336
16,23.0,595.11,-0.49150468711310097,-0.41755074444810364,-0.028851216346026495
18,26.0,812.4,-0.4335622478788244,-0.3623606074682339,1.4651673366655213
28,39.0,462.91,-0.14385005170744156,-0.12320334722213165,-0.9378173570249654
46,64.0,812.32,0.37763190140104763,0.3367144609434496,1.4646172815123122
30,33.0,802.46,-0.08590761247316497,-0.23358362118187115,1.3968229838792232
18,19.0,567.12,-0.4335622478788244,-0.49113759375459665,-0.22130176307525123
24,34.0,585.71,-0.2597349301759947,-0.2151869088552479,-0.09348269684815967
183,259.0,807.3,4.346688988948993,3.9240733646349835,1.4301013206484063
20,22.0,588.71,-0.37561980864454786,-0.4359474567747269,-0.07285562860279797
128,164.0,799.2,2.753271910006387,2.1763856936057744,1.3744082363859302
62,77.0,752.48,0.8411714152752602,0.5758717211895518,1.0531760269114971
28,32.0,515.92,-0.14385005170744156,-0.2519803335084944,-0.5733370611294246
14,15.0,588.71,-0.5494471263473776,-0.5647244430610896,-0.07285562860279797
28,35.0,519.74,-0.14385005170744156,-0.19679019652862464,-0.5470719275636637
18,25.0,733.33,-0.4335622478788244,-0.38075731979485716,0.9215065746119385
19,24.0,801.55,-0.40459102826168614,-0.3991540321214804,1.390566106511463
14,15.0,809.69,-0.5494471263473776,-0.5647244430610896,1.4465342183505452
13,17.0,814.81,-0.5784183459645158,-0.5279310184078432,1.4817377481559617
20,25.0,797.07,-0.37561980864454786,-0.38075731979485716,1.3597630179317235
12,22.0,585.71,-0.6073895655816541,-0.4359474567747269,-0.09348269684815967
19,24.0,594.84,-0.40459102826168614,-0.3991540321214804,-0.030707652488108923
13,15.0,553.39,-0.5784183459645158,-0.5647244430610896,-0.31570497874485676
35,46.0,494.09,0.058948485612526455,0.0055736390642310875,-0.7234333610615065
13,19.0,549.35,-0.5784183459645158,-0.49113759375459665,-0.3434827639819436
54,79.0,595.25,0.6094016583381539,0.6126651458427983,-0.02788861982790971
30,40.0,593.58,-0.08590761247316497,-0.1048066348955084,-0.03937102115116078
42,48.0,808.18,0.26174702293249447,0.04236706371747759,1.4361519273337124
17,22.0,554.72,-0.4625334674959627,-0.4359474567747269,-0.3065603118227461
